date,covers,is_poya,is_public_holiday,is_payday,event,mult
2025-08-09,199,False,False,False,Esala Perahera (Kandy) (spillover),1.6607926180994708
2025-08-10,140,False,False,False,,1.1734249120076443
2025-08-11,113,False,False,False,,0.948480877889531
2025-08-12,113,False,False,False,,0.9480589204546841
2025-08-13,121,False,False,False,,1.009579580943932
2025-08-14,120,False,False,False,,1.0056332243832409
2025-08-15,154,False,False,False,,1.2893274908780044
2025-08-16,127,False,False,False,,1.0596182244104304
2025-08-17,153,False,False,False,,1.2820905777077525
2025-08-18,102,False,False,False,,0.8580406978556829
2025-08-19,102,False,False,False,,0.852353578478566
2025-08-20,115,False,False,False,,0.9611397972136146
2025-08-21,128,False,False,False,,1.0688976026943113
2025-08-22,128,False,False,False,,1.067828578730259
2025-08-23,130,False,False,False,,1.0838974947420232
2025-08-24,130,False,False,False,,1.0841366047941448
2025-08-25,89,False,False,False,,0.7435769975884988
2025-08-26,119,False,False,False,,0.9935521151480808
2025-08-27,111,False,False,False,,0.927230411642547
2025-08-28,96,False,False,False,,0.8036736131206008
2025-08-29,157,False,False,True,,1.3156288669487133
2025-08-30,141,False,False,False,,1.1817437841426885
2025-08-31,140,False,False,False,,1.1741689170830703
2025-09-01,85,False,False,False,,0.708369710816217
2025-09-02,102,False,False,False,,0.8557639570668855
2025-09-03,117,False,False,False,,0.979493884457067
2025-09-04,103,False,False,False,,0.8593250445497107
2025-09-05,132,False,False,False,,1.1037179731236562
2025-09-06,166,False,False,False,Cricket Test SSC,1.3872045798705428
2025-09-07,109,True,False,False,Cricket Test SSC,0.9097162760734679
2025-09-08,98,False,False,False,,0.8207006908308419
2025-09-09,111,False,False,False,,0.9288411598082512
2025-09-10,104,False,False,False,,0.8720155792261866
2025-09-11,108,False,False,False,,0.9031378514629828
2025-09-12,136,False,False,False,,1.138441875765848
2025-09-13,157,False,False,False,,1.3105048874902228
2025-09-14,122,False,False,False,,1.020941546891014
2025-09-15,81,False,False,False,,0.6794381001743313
2025-09-16,90,False,False,False,,0.752538951439363
2025-09-17,107,False,False,False,,0.898580671513258
2025-09-18,114,False,False,False,,0.9568065740784144
2025-09-19,143,False,False,False,,1.1941403669758794
2025-09-20,169,False,False,False,,1.4085061463205464
2025-09-21,131,False,False,False,,1.0939146221121698
2025-09-22,95,False,False,False,,0.797382061014278
2025-09-23,98,False,False,False,,0.8213510826546876
2025-09-24,118,False,False,False,,0.9902652243491936
2025-09-25,115,False,False,False,,0.9617637495258107
2025-09-26,125,False,False,False,,1.047356983236433
2025-09-27,133,False,False,False,,1.114758198218528
2025-09-28,118,False,False,False,,0.9885061007133951
2025-09-29,139,False,False,True,,1.1613585154988297
2025-09-30,127,False,False,True,,1.0658985591748689
2025-10-01,123,False,False,False,,1.025116115115218
2025-10-02,127,False,False,False,,1.0658827316064905
2025-10-03,143,False,False,False,,1.1987493430302296
2025-10-04,145,False,False,False,,1.2153002970736482
2025-10-05,135,False,False,False,,1.129063514449845
2025-10-06,70,True,False,False,,0.5886563361942468
2025-10-07,113,False,False,False,,0.9455853636840187
2025-10-08,115,False,False,False,,0.9607134289323296
2025-10-09,112,False,False,False,,0.9403908000430807
2025-10-10,135,False,False,False,,1.1306402520110914
2025-10-11,159,False,False,False,,1.327458601857906
2025-10-12,132,False,False,False,,1.1050504935234715
2025-10-13,84,False,False,False,,0.7028405992132453
2025-10-14,109,False,False,False,,0.9159715439585472
2025-10-15,110,False,False,False,,0.9238844456169055
2025-10-16,105,False,False,False,,0.8780829242582178
2025-10-17,116,False,False,False,,0.9732665197226187
2025-10-18,145,False,False,False,,1.21661092739092
2025-10-19,125,False,False,False,,1.0495794298850816
2025-10-20,81,False,False,False,,0.6756479882630868
2025-10-21,114,False,False,False,,0.9537672780073414
2025-10-22,116,False,False,False,,0.973261001858264
2025-10-23,121,False,False,False,,1.0148189742929599
2025-10-24,127,False,False,False,,1.0629409668441279
2025-10-25,119,False,False,False,,0.997254492228016
2025-10-26,116,False,False,False,,0.9749933097162474
2025-10-27,97,False,False,False,,0.8102125397206233
2025-10-28,94,False,False,False,,0.7914687431168632
2025-10-29,138,False,False,True,,1.153617791353438
2025-10-30,130,False,False,True,,1.08946173058327
2025-10-31,133,False,False,True,,1.1131626480683496
2025-11-01,133,False,False,False,,1.1090732859922119
2025-11-02,117,False,False,False,,0.9809440986067871
2025-11-03,101,False,False,False,,0.8441024653128275
2025-11-04,104,False,False,False,,0.8685699475104128
2025-11-05,92,True,False,False,,0.76700290256815
2025-11-06,137,False,False,False,,1.1439068144182485
2025-11-07,140,False,False,False,,1.1709071053013855
2025-11-08,179,False,False,False,,1.4970464126454373
2025-11-09,130,False,False,False,,1.0861806505497695
2025-11-10,91,False,False,False,,0.760203160010905
2025-11-11,107,False,False,False,,0.8957564803039663
2025-11-12,120,False,False,False,,1.002228348023148
2025-11-13,114,False,False,False,,0.9517101237844509
2025-11-14,121,False,False,False,,1.0154799894694095
2025-11-15,175,False,False,False,,1.4617018055345328
2025-11-16,130,False,False,False,,1.0879937770361918
2025-11-17,101,False,False,False,,0.8444970400529163
2025-11-18,102,False,False,False,,0.8521763788658391
2025-11-19,108,False,False,False,,0.9019936638168805
2025-11-20,92,False,False,False,,0.7677451417050419
2025-11-21,129,False,False,False,,1.07896507563346
2025-11-22,129,False,False,False,,1.0761654711616908
2025-11-23,136,False,False,False,,1.1406736880451316
2025-11-24,96,False,False,False,,0.8073366404613216
2025-11-25,118,False,False,False,,0.9898503029568846
2025-11-26,118,False,False,False,,0.9834267129232521
2025-11-27,125,False,False,False,,1.0493626854556755
2025-11-28,205,False,False,True,,1.7101095717680401
2025-11-29,169,False,False,False,,1.4116509462339206
2025-11-30,141,False,False,False,,1.182848830157082
2025-12-01,114,False,False,False,,0.9546271725843524
2025-12-02,114,False,False,False,,0.954573199197669
2025-12-03,122,False,False,False,,1.0226496570350578
2025-12-04,118,True,False,False,,0.9836046416629803
2025-12-05,163,False,False,False,,1.364082841071273
2025-12-06,193,False,False,False,,1.6085830138497692
2025-12-07,160,False,False,False,,1.335683828553812
2025-12-08,128,False,False,False,,1.0684022134263422
2025-12-09,133,False,False,False,,1.1146437582050088
2025-12-10,133,False,False,False,,1.109025270815173
2025-12-11,148,False,False,False,,1.2339834338834608
2025-12-12,132,False,False,False,,1.101301845067458
2025-12-13,175,False,False,False,,1.4591235473661228
2025-12-14,145,False,False,False,,1.214830159336401
2025-12-15,156,False,False,False,Tourist Peak,1.3022690337002534
2025-12-16,155,False,False,False,Tourist Peak,1.2916749215225074
2025-12-17,153,False,False,False,Tourist Peak,1.277309228624396
2025-12-18,151,False,False,False,Tourist Peak,1.258407421799992
2025-12-19,211,False,False,False,Tourist Peak,1.7653628952280664
2025-12-20,226,False,False,False,Tourist Peak,1.8852435177345745
2025-12-21,196,False,False,False,Tourist Peak,1.6340612417711389
2025-12-22,151,False,False,False,Tourist Peak,1.2635638523727408
2025-12-23,145,False,False,False,Tourist Peak,1.2114234708363603
2025-12-24,149,False,False,False,Tourist Peak,1.2451380454891263
2025-12-25,200,False,True,False,Tourist Peak,1.6705171729961545
2025-12-26,165,False,False,False,Tourist Peak,1.3761997166855249
2025-12-27,181,False,False,False,Tourist Peak,1.5093999390482937
2025-12-28,181,False,False,False,Tourist Peak,1.511355549904437
2025-12-29,199,False,False,True,Tourist Peak,1.6647792815124587
2025-12-30,185,False,False,True,Tourist Peak,1.5423786070416678
2025-12-31,151,False,False,True,Tourist Peak,1.259050185826881
2026-01-01,138,False,False,False,Tourist Peak,1.1578023732168576
2026-01-02,185,False,False,False,Tourist Peak,1.5441570483969875
2026-01-03,160,True,False,False,Tourist Peak,1.3365541614239602
2026-01-04,173,False,False,False,Tourist Peak,1.4481340193170618
2026-01-05,125,False,False,False,Tourist Peak,1.0426252029744978
2026-01-06,118,False,False,False,,0.9844014555899231
2026-01-07,118,False,False,False,,0.9895438043941107
2026-01-08,131,False,False,False,,1.0932233686761437
2026-01-09,150,False,False,False,,1.2502134615722627
2026-01-10,167,False,False,False,,1.3949540403681402
2026-01-11,149,False,False,False,,1.2435433352671204
2026-01-12,99,False,False,False,,0.8251598202389826
2026-01-13,110,False,False,False,,0.9195344685374849
2026-01-14,129,False,True,False,,1.0799434733602586
2026-01-15,130,False,False,False,,1.0869425021224692
2026-01-16,172,False,False,False,,1.4347170224152528
2026-01-17,174,False,False,False,,1.4569888698816789
2026-01-18,162,False,False,False,,1.3506972027127875
2026-01-19,110,False,False,False,,0.9200518013095611
2026-01-20,127,False,False,False,,1.0610462315619371
2026-01-21,123,False,False,False,,1.026440270142672
2026-01-22,140,False,False,False,Galle Literary Festival,1.17376196759625
2026-01-23,170,False,False,False,Galle Literary Festival,1.4218803454406042
2026-01-24,175,False,False,False,Galle Literary Festival,1.4617697973574724
2026-01-25,158,False,False,False,Galle Literary Festival,1.3192850682433224
2026-01-26,107,False,False,False,,0.8951193216258786
2026-01-27,119,False,False,False,,0.9935127501917735
2026-01-28,120,False,False,False,,1.0027581716411975
2026-01-29,160,False,False,True,,1.333335075349455
2026-01-30,201,False,False,True,,1.6763762441087908
2026-01-31,159,False,False,False,,1.3310970212347857
2026-02-01,125,True,False,False,,1.044889087665563
2026-02-02,114,False,False,False,,0.9500443611100352
2026-02-03,119,False,False,False,,0.996217988915273
2026-02-04,138,False,True,False,,1.1582426843009161
2026-02-05,130,False,False,False,,1.0873639514511346
2026-02-06,157,False,False,False,,1.3090436833067962
2026-02-07,167,False,False,False,,1.3969166196195868
2026-02-08,148,False,False,False,,1.2351351106015387
2026-02-09,102,False,False,False,,0.8534881794254833
2026-02-10,119,False,False,False,,0.9964858920455202
2026-02-11,117,False,False,False,,0.9793310779303224
2026-02-12,128,False,False,False,,1.069158515512625
2026-02-13,140,False,False,False,,1.167025947333696
2026-02-14,173,False,False,False,,1.4498857612494394
2026-02-15,141,False,False,False,,1.1757849745191835
2026-02-16,79,False,False,False,,0.6626685059079769
2026-02-17,102,False,False,False,,0.8544470208677459
2026-02-18,126,False,False,False,,1.0504786372282071
2026-02-19,122,False,False,False,,1.0192422074315137
2026-02-20,159,False,False,False,,1.326331827395992
2026-02-21,182,False,False,False,,1.5194756466036514
2026-02-22,118,False,False,False,,0.9902366980816797
2026-02-23,112,False,False,False,,0.9346573407931337
2026-02-24,117,False,False,False,,0.976932338547611
2026-02-25,118,False,False,False,,0.9901508730417801
2026-02-26,159,False,False,True,,1.3321843017591288
2026-02-27,184,False,False,True,,1.537993993626898
2026-02-28,148,False,False,False,,1.2380226624204793
2026-03-01,128,False,False,False,,1.0685316352148582
2026-03-02,98,False,False,False,,0.8193993757052574
2026-03-03,97,True,False,False,,0.8151760536844362
2026-03-04,117,False,False,False,,0.9787930638704426
2026-03-05,113,False,False,False,,0.9431472023050871
2026-03-06,141,False,False,False,,1.1829927139209748
2026-03-07,168,False,False,False,,1.402059933240776
2026-03-08,116,False,False,False,,0.971978063014491
2026-03-09,98,False,False,False,,0.8211546190890968
2026-03-10,107,False,False,False,,0.8938550821761476
2026-03-11,109,False,False,False,,0.9083689662160795
2026-03-12,128,False,False,False,,1.0711864709476104
2026-03-13,147,False,False,False,,1.2332291852675485
2026-03-14,154,False,False,False,Cricket ODI Premadasa,1.2859289399552631
2026-03-15,145,False,False,False,Cricket ODI Premadasa,1.2143754438151992
2026-03-16,106,False,False,False,,0.8851969704929853
2026-03-17,126,False,False,False,,1.053016516957371
2026-03-18,118,False,False,False,,0.9897095574717145
2026-03-19,117,False,False,False,,0.9769815882338757
2026-03-20,141,False,False,False,,1.175878383928346
2026-03-21,129,False,False,False,,1.076933211385063
2026-03-22,142,False,False,False,,1.1882866522260938
2026-03-23,102,False,False,False,,0.8545190358790462
2026-03-24,91,False,False,False,,0.7623930329881954
2026-03-25,120,False,False,False,,1.0048727169441491
2026-03-26,107,False,False,False,,0.8998207006319088
2026-03-27,132,False,False,False,,1.1060606681013436
2026-03-28,165,False,False,False,,1.3809498160804328
2026-03-29,134,False,False,False,,1.1213817618848114
2026-03-30,136,False,False,True,,1.1399518205664483
2026-03-31,117,False,False,True,,0.9775048677212982
2026-04-01,93,True,False,False,,0.775720073094536
